date,Appliances,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,month,day,hour,day_of_week
2016-02-03 06:30:00,60,20.89,43.7,20.26,42.36333333,22.0,45.9,20.39,45.29,19.36222222,61.43333333,4.366666667,96.59,18.43277778,40.93888889,20.705,51.7,18.2,49.9,4.5,757.7,90.0,3.5,40.0,2.95,2.0,3.0,6.0,2.0
2016-02-03 06:40:00,60,20.89,43.7,20.2,42.29,22.0,45.98333333,20.39,45.29,19.37333333,61.4,4.53,96.69,18.42055556,40.92777778,20.715,51.7,18.2,49.9,4.5,757.7333332999999,90.33333333,3.333333333,40.0,3.0,2.0,3.0,6.0,2.0
2016-02-03 06:50:00,60,20.82333333,43.62666667,20.2,42.29,22.0,46.0,20.32333333,45.29,19.34,61.30833333,4.53,96.62333333,18.46333333,40.96666667,20.705,51.76,18.2,49.93333333,4.5,757.7666667000001,90.66666667,3.166666667,40.0,3.05,2.0,3.0,6.0,2.0
2016-02-03 08:00:00,70,20.79,44.56666667,20.1,42.76,21.84,45.406000000000006,20.42666667,45.79,19.29,60.32666667,4.263333333,96.2,18.39,40.38,20.53333333,50.56388889,18.29,49.7,4.0,758.2,92.0,3.0,29.0,2.8,2.0,3.0,8.0,2.0
2016-02-03 08:10:00,70,20.79,44.83333333,20.1,42.79,21.79,45.09,20.42666667,45.45666667,19.27,59.60777778,4.245,96.15,18.38444444,39.93666667,20.5,50.04666667,18.29,49.46666667,3.98,758.3,91.33333333,3.166666667,29.0,2.68,2.0,3.0,8.0,2.0
2016-02-03 09:40:00,90,21.26,43.62666667,20.86,41.16333333,21.6,44.4,22.63333333,42.96666667,19.17222222,56.89888889,3.4,94.19,18.29,38.25722222,20.2,46.83111111,18.29,49.13333333,4.17,759.2,84.66666667,4.0,29.0,1.77,2.0,3.0,9.0,2.0
2016-02-03 09:50:00,90,21.32333333,43.52666667,21.06666667,41.03,21.62222222,44.42222222,22.66666667,42.53,19.1,56.735,3.433333333,94.06,18.29,38.08777778,20.2,46.62777778,18.29,48.86,4.23,759.3,83.83333333,4.0,29.0,1.68,2.0,3.0,9.0,2.0
2016-02-03 10:00:00,120,21.39,43.32666667,21.26333333,40.83333333,21.60555556,44.40555556,22.6,42.72333333,19.11666667,56.63888889,3.633333333,93.93333333,18.29,37.88055556,20.2,46.44777778,18.29,48.63333333,4.3,759.4,83.0,4.0,29.0,1.6,2.0,3.0,10.0,2.0
2016-02-03 11:00:00,80,21.96333333,43.29,21.79,41.32666667,21.79,43.80222222,22.39,42.29,19.1,55.655,4.5925,85.3975,18.43888889,36.57555556,20.2,45.02944444,18.5,47.33333333,5.3,759.8,74.0,6.0,29.0,1.0,2.0,3.0,11.0,2.0
2016-02-03 11:10:00,70,22.03333333,43.23,21.79,41.6,21.79,43.88166667,22.39,42.26,19.1,55.555,4.763333333,82.06,18.5,36.39333333,20.2,44.79333333,18.5,47.12666667,5.4,759.8333332999999,72.83333333,6.333333333,30.83333333,0.85,2.0,3.0,11.0,2.0
2016-02-03 11:20:00,70,22.1,43.29,21.79,41.76666667,21.79555556,43.90555556,22.46333333,42.26,19.1,55.48333333,4.9633333330000005,79.43,18.55,36.13,20.2,44.62,18.5,46.86333333,5.5,759.8666667,71.66666667,6.666666667,32.66666667,0.7,2.0,3.0,11.0,2.0
2016-02-03 12:20:00,70,22.29,45.69333333,21.66666667,42.72333333,21.85111111,44.38111111,22.2225,41.7475,19.1,55.29,6.226666667000001,67.32333333,18.96333333,35.045,20.32333333,42.41666667,18.6,46.12666667,6.13,760.0666667,66.0,8.0,40.0,0.133,2.0,3.0,12.0,2.0
2016-02-03 12:30:00,90,22.29,46.76666667,21.6,42.66333333,21.93277778,44.5,22.2,41.33,19.1,55.32055556,6.3,67.06333333,19.07777778,34.89333333,20.45166667,42.08777778,18.6,45.96666667,6.25,760.1,65.5,8.0,40.0,0.15,2.0,3.0,12.0,2.0
2016-02-03 12:40:00,80,22.53333333,45.52666667,21.65,42.79,21.98777778,44.5,22.1,41.06,19.1,55.38777778,6.4,66.13,19.245,34.71,20.51111111,41.83111111,18.6,45.82666667,6.37,760.1333333,65.0,8.0,40.0,0.1669999999999999,2.0,3.0,12.0,2.0
2016-02-03 12:50:00,70,22.53333333,44.86,21.6,42.72333333,21.98777778,44.5,22.1,40.86,19.1,55.39388889,6.466666667,63.93,19.29,34.53666667,20.51666667,41.61222222,18.6,45.66333333,6.48,760.1666667000001,64.5,8.0,40.0,0.183,2.0,3.0,12.0,2.0
2016-02-03 13:00:00,70,22.5,44.43,21.53333333,42.59,21.96333333,44.555,22.0,40.46666667,19.1,55.32666667,6.53,61.46333333,19.29,34.32,20.56666667,41.33111111,18.6,45.53,6.6,760.2,64.0,8.0,40.0,0.2,2.0,3.0,13.0,2.0
2016-02-03 13:10:00,70,22.56666667,44.15666667,21.56666667,42.46666667,21.95722222,44.59,21.92666667,40.32666667,19.1,55.275,6.59,59.33,19.29,34.08777778,20.56111111,41.12777778,18.6,45.36333333,6.52,760.1666667000001,64.16666667,7.666666667,40.0,0.1669999999999999,2.0,3.0,13.0,2.0
2016-02-03 13:20:00,120,22.6,43.76666667,21.5,42.26666667,21.96944444,44.60833333,21.85666667,40.36333333,19.1,55.16944444,6.726666667000001,58.33,19.29,33.88055556,20.54444444,40.96,18.6,45.15666667,6.43,760.1333333,64.33333333,7.333333333,40.0,0.133,2.0,3.0,13.0,2.0
2016-02-03 13:30:00,90,22.6,43.56,21.5,42.06,21.98166667,44.7,21.79,40.29,19.1,55.055,6.8,58.19666667,19.255,33.68722222,20.53888889,41.04444444,18.66666667,45.02666667,6.35,760.1,64.5,7.0,40.0,0.1,2.0,3.0,13.0,2.0
2016-02-03 13:40:00,100,22.6,43.19333333,21.5,42.0,21.98777778,44.7,21.79,40.26,19.06666667,54.93777778,6.763333332999999,56.2,19.2,33.51,20.61666667,41.20277778,18.6,44.76666667,6.27,760.0666667,64.66666667,6.666666667,40.0,0.0667,2.0,3.0,13.0,2.0
2016-02-03 20:40:00,100,22.7,42.93,21.89,42.32666667,22.6,43.92777778,21.39,41.36333333,19.02888889,61.06833333,4.8,79.75666667,18.58888889,35.45,22.275,42.88166667,18.29,41.93333333,4.97,764.2666667000001,82.33333333,3.0,40.0,2.13,2.0,3.0,20.0,2.0
2016-02-03 22:50:00,100,22.5,43.03,21.7,42.06,22.51666667,44.0,21.06666667,41.96666667,19.32333333,65.72333333,4.366666667,82.99333333,18.6,37.17555556,22.875,45.545,18.29,44.13333333,4.1,765.35,86.0,3.166666667,40.0,1.9,2.0,3.0,22.0,2.0
2016-02-03 23:10:00,70,22.39,43.23,21.6,42.09,22.6,43.97777778,20.96333333,42.12666667,19.29,64.50888889,3.86,82.02666667,18.6,37.38722222,23.1,45.75111111,18.29,44.46666667,3.87,765.3833333,86.33333333,2.833333333,40.0,1.72,2.0,3.0,23.0,2.0
2016-02-03 23:20:00,70,22.39,43.29,21.56666667,42.2,22.6,43.97222222,20.89,42.26,19.28,63.93555556,3.633333333,82.69666667,18.6,37.51388889,23.1,45.93777778,18.29,44.62666667,3.73,765.3666667,86.66666667,2.666666667,40.0,1.63,2.0,3.0,23.0,2.0
2016-02-03 23:30:00,70,22.35666667,43.4,21.5,42.12666667,22.6,43.93888889,20.89,42.29,19.24,63.32,3.433333333,83.15666667,18.6,37.59,23.1,46.00388889,18.29,44.76,3.6,765.35,87.0,2.5,40.0,1.55,2.0,3.0,23.0,2.0
2016-02-03 23:40:00,60,22.29,43.32666667,21.46333333,42.09,22.6,44.0,20.89,42.29,19.225,62.81944444,3.26,84.53,18.6,37.62055556,23.1,46.05,18.29,44.82666667,3.47,765.3333332999999,87.33333333,2.333333333,40.0,1.47,2.0,3.0,23.0,2.0
2016-02-03 23:50:00,50,22.2,43.13333333,21.39,42.03,22.6,43.92222222,20.79,42.2,19.2,62.32611111,3.126666667,84.46333333,18.6,37.7,23.1,46.08,18.29,44.96666667,3.33,765.3166667,87.66666667,2.166666667,40.0,1.38,2.0,3.0,23.0,2.0
2016-02-04 00:00:00,30,22.2,43.06,21.39,42.09,22.6,43.96666667,20.79,42.26,19.2,61.97166667,2.833333333,84.32666667,18.6,37.72,23.09444444,45.82444444,18.29,45.15666667,3.2,765.3,88.0,2.0,40.0,1.3,2.0,4.0,0.0,3.0
2016-02-04 00:10:00,20,22.16666667,43.03,21.32333333,42.03,22.59444444,43.93333333,20.79,42.29,19.2,61.65277778,2.626666667,85.26666667,18.6,37.84222222,23.01111111,45.9,18.29,45.36333333,2.95,765.35,88.66666667,2.166666667,38.16666667,1.17,2.0,4.0,0.0,3.0
2016-02-04 00:20:00,50,22.1,43.16333333,21.29,42.0,22.51111111,44.0,20.73,42.29,19.2,61.41944444,2.59,86.73,18.6,37.9,22.93277778,46.26555556,18.29,45.69,2.7,765.4,89.33333333,2.333333333,36.33333333,1.03,2.0,4.0,0.0,3.0
2016-02-04 00:30:00,40,22.06666667,43.06,21.23,41.93333333,22.5,43.95555556,20.7,42.26,19.16111111,61.12722222,2.53,86.39666667,18.6,37.91666667,22.87888889,46.63888889,18.29,45.96333333,2.45,765.45,90.0,2.5,34.5,0.9,2.0,4.0,0.0,3.0
2016-02-04 00:40:00,40,22.0,43.0,21.2,41.9,22.5,43.92777778,20.7,42.2,19.11666667,60.86333333,2.363333333,86.83333333,18.6,38.0,22.81777778,46.87722222,18.29,46.16333333,2.2,765.5,90.66666667,2.666666667,32.66666667,0.767,2.0,4.0,0.0,3.0
2016-02-04 00:50:00,50,21.96333333,42.9,21.2,41.9,22.5,43.90555556,20.7,42.23,19.12777778,60.62222222,2.23,86.96,18.6,38.0,22.79,47.08944444,18.29,46.43333333,1.95,765.55,91.33333333,2.833333333,30.83333333,0.633,2.0,4.0,0.0,3.0
2016-02-04 01:00:00,40,21.89,42.9,21.1,41.93333333,22.5,43.93888889,20.63333333,42.15666667,19.1,60.37777778,2.145,87.545,18.6,38.025,22.715,47.44777778,18.29,46.63333333,1.7,765.6,92.0,3.0,29.0,0.5,2.0,4.0,1.0,3.0
2016-02-04 01:10:00,50,21.89,42.9,21.1,42.0,22.5,43.96111111,20.6,42.12666667,19.1,60.11222222,2.09,88.3,18.6,38.09,22.7,47.635,18.29,46.82666667,1.78,765.65,91.83333333,3.0,28.83333333,0.5670000000000001,2.0,4.0,1.0,3.0
2016-02-04 01:20:00,40,21.85666667,42.86333333,21.1,42.03,22.5,44.0,20.6,42.1175,19.1,59.915,1.963333333,87.82666667,18.6,38.09,22.7,47.705,18.29,46.96666667,1.87,765.7,91.66666667,3.0,28.66666667,0.633,2.0,4.0,1.0,3.0
2016-02-04 01:30:00,50,21.79,42.79,21.03333333,41.96333333,22.51111111,43.96111111,20.6,42.09,19.09444444,59.70388889,1.6333333330000002,86.83,18.6,38.09,22.65,47.715,18.29,47.12666667,1.95,765.75,91.5,3.0,28.5,0.7,2.0,4.0,1.0,3.0
2016-02-04 01:40:00,50,21.76,42.79,21.0,42.0,22.55,43.86944444,20.5,42.09,19.08333333,59.53,1.36,86.43,18.6,38.09,22.6,47.775,18.29,47.2,2.03,765.8,91.33333333,3.0,28.33333333,0.767,2.0,4.0,1.0,3.0
2016-02-04 01:50:00,40,21.7,42.73,20.9175,42.0,22.58888889,43.79,20.5,42.09,19.06111111,59.33888889,1.2,86.73333333,18.6,38.09,22.52777778,47.78,18.29,47.32666667,2.12,765.85,91.16666667,3.0,28.16666667,0.833,2.0,4.0,1.0,3.0
2016-02-04 02:10:00,40,21.6,42.59,20.82333333,41.86,22.53888889,43.79,20.42666667,42.03,19.0,59.02944444,1.36,89.56,18.6,38.09,22.34555556,47.62055556,18.39,47.5,2.17,765.9,90.66666667,3.0,27.16666667,0.8170000000000001,2.0,4.0,2.0,3.0
2016-02-04 02:20:00,40,21.6,42.59,20.82333333,41.93333333,22.52222222,43.79,20.46333333,42.06,19.0,58.85611111,1.5666666669999998,90.43333333,18.6,38.13277778,22.275,47.76111111,18.39,47.56,2.13,765.9,90.33333333,3.0,26.33333333,0.733,2.0,4.0,2.0,3.0
2016-02-04 02:30:00,50,21.6,42.53,20.79,41.82666667,22.5,43.79,20.39,42.0,19.0,58.69666667,1.6,90.26333333,18.6,38.16333333,22.2,47.93833333,18.32333333,47.62666667,2.1,765.9,90.0,3.0,25.5,0.65,2.0,4.0,2.0,3.0
2016-02-04 02:40:00,50,21.6,42.5,20.79,41.9,22.5,43.79,20.39,42.0,19.0,58.555,1.533333333,89.85666667,18.6,38.16333333,22.19444444,48.19666667,18.39,47.76,2.07,765.9,89.66666667,3.0,24.66666667,0.5670000000000001,2.0,4.0,2.0,3.0
2016-02-04 02:50:00,50,21.53333333,42.5,20.76,41.9,22.5,43.79,20.39,42.0,19.0,58.465,1.3566666669999998,89.36,18.59444444,38.10222222,22.11111111,48.37277778,18.39,47.82666667,2.03,765.9,89.33333333,3.0,23.83333333,0.483,2.0,4.0,2.0,3.0
2016-02-04 03:00:00,50,21.5,42.5,20.7,41.9,22.5,43.79,20.35666667,41.96666667,19.0,58.32666667,1.29,89.02666667,18.58333333,38.145,22.1,48.515,18.39,47.96666667,2.0,765.9,89.0,3.0,23.0,0.4,2.0,4.0,3.0,3.0
2016-02-04 03:10:00,40,21.5,42.5,20.7,41.9,22.5,43.79,20.29,41.9,18.97555556,58.20888889,1.2,89.29333333,18.58333333,38.12666667,22.1,48.67,18.39,48.0,1.95,765.8666667,89.0,3.0,24.0,0.35,2.0,4.0,3.0,3.0
2016-02-04 03:20:00,20,21.46333333,42.36333333,20.7,41.82666667,22.5,43.79,20.29,41.9,18.96333333,58.11166667,1.26,89.76666667,18.55,38.10222222,22.05,48.78666667,18.39,48.0,1.9,765.8333332999999,89.0,3.0,25.0,0.3,2.0,4.0,3.0,3.0
2016-02-04 03:30:00,20,21.39,42.29,20.6,41.7,22.5,43.715,20.29,41.9,18.95722222,57.99333333,1.29,90.09333333,18.57777778,38.10222222,22.01111111,48.80222222,18.39,48.09,1.85,765.8,89.0,3.0,26.0,0.25,2.0,4.0,3.0,3.0
2016-02-04 03:40:00,20,21.39,42.29,20.6,41.76,22.48166667,43.65444444,20.29,41.9,18.90222222,57.88166667,1.1725,89.3,18.55,38.09,21.98166667,48.88166667,18.39,48.09,1.8,765.7666667000001,89.0,3.0,27.0,0.2,2.0,4.0,3.0,3.0
2016-02-04 04:00:00,50,21.35666667,42.29,20.53333333,41.7,22.34,43.525,20.2,41.7,18.89,57.7,0.566666667,87.62333333,18.53888889,38.09,21.88444444,48.97777778,18.39,48.09,1.7,765.7,89.0,3.0,29.0,0.1,2.0,4.0,4.0,3.0
2016-02-04 04:10:00,60,21.29,42.29,20.5,41.7,22.29,43.68666667,20.2,41.7,18.89,57.60333333,0.433333333,87.69,18.52777778,38.09,21.86222222,48.89888889,18.39,48.09,1.78,765.6166667,89.33333333,3.0,30.83333333,0.217,2.0,4.0,4.0,3.0
2016-02-04 04:20:00,40,21.29,42.29,20.5,41.7,22.245,43.735,20.2,41.7,18.89,57.49333333,0.3,88.13333333,18.51666667,38.09,21.81777778,48.81555556,18.39,48.09,1.87,765.5333333,89.66666667,3.0,32.66666667,0.3329999999999999,2.0,4.0,4.0,3.0
2016-02-04 04:30:00,50,21.29,42.29,20.5,41.7,22.2,43.755,20.2,41.7,18.89,57.36833333,0.3,88.52666667,18.5,38.09,21.79,48.71,18.39,48.09,1.95,765.45,90.0,3.0,34.5,0.45,2.0,4.0,4.0,3.0
2016-02-04 04:40:00,40,21.23,42.23,20.5,41.7,22.2,43.79,20.13333333,41.7,18.89,57.29,0.433333333,89.59666667,18.5,38.09,21.785,48.7,18.39,48.12666667,2.03,765.3666667,90.33333333,3.0,36.33333333,0.5670000000000001,2.0,4.0,4.0,3.0
2016-02-04 04:50:00,40,21.2,42.09,20.46333333,41.76,22.19444444,43.85722222,20.1,41.62666667,18.86777778,57.18444444,0.566666667,90.52333333,18.5,38.09,21.71,48.66944444,18.39,48.2,2.12,765.2833333,90.66666667,3.0,38.16666667,0.6829999999999999,2.0,4.0,4.0,3.0
2016-02-04 05:00:00,50,21.2,42.09,20.39,41.6725,22.16111111,43.9,20.1,41.62666667,18.89,57.12666667,0.8666666670000001,91.53333333,18.5,38.09,21.72,48.59,18.39,48.2,2.2,765.2,91.0,3.0,40.0,0.8,2.0,4.0,5.0,3.0
2016-02-04 05:10:00,40,21.13333333,42.09,20.39,41.66333333,22.11666667,43.98333333,20.1,41.59,18.84555556,56.965,1.133333333,92.06,18.5,38.07,21.7,48.62055556,18.39,48.26,2.28,765.1333333,91.0,3.166666667,40.0,0.883,2.0,4.0,5.0,3.0
2016-02-04 05:20:00,50,21.13333333,42.09,20.29,41.7,22.1,44.0,20.03333333,41.53,18.81777778,56.85611111,1.323333333,92.33333333,18.5,38.09,21.66666667,48.62722222,18.35666667,48.29,2.37,765.0666667,91.0,3.333333333,40.0,0.967,2.0,4.0,5.0,3.0
2016-02-04 05:30:00,50,21.1,42.09,20.29,41.7,22.1,44.0,20.1,41.66333333,18.79,56.755,1.39,92.46666667,18.5,38.07,21.61666667,48.515,18.29,48.29,2.45,765.0,91.0,3.5,40.0,1.05,2.0,4.0,5.0,3.0
2016-02-04 05:40:00,50,21.1,42.09,20.29,41.66333333,22.1,44.035,20.03333333,41.53,18.79,56.7,1.5,92.83333333,18.5,38.09,21.6,48.575,18.39,48.29,2.53,764.9333333,91.0,3.666666667,40.0,1.13,2.0,4.0,5.0,3.0
2016-02-04 05:50:00,40,21.03333333,42.03,20.29,41.66333333,22.1,44.06,20.0,41.53,18.79,56.63277778,1.5666666669999998,92.96666667,18.5,38.09,21.6,48.59,18.39,48.29,2.62,764.8666667,91.0,3.833333333,40.0,1.22,2.0,4.0,5.0,3.0
2016-02-04 06:00:00,40,21.03333333,42.03,20.2,41.5,22.12222222,44.09,20.0,41.59,18.79,56.59,1.73,93.16,18.5,38.09,21.59444444,48.60833333,18.39,48.29,2.7,764.8,91.0,4.0,40.0,1.3,2.0,4.0,6.0,3.0
2016-02-04 06:10:00,40,21.0,42.0,20.2,41.5,22.1,44.09,20.0,41.59,18.79,56.50944444,1.863333333,93.43333333,18.5,38.09,21.53333333,48.7,18.39,48.29,2.82,764.6666667000001,91.16666667,4.0,38.16666667,1.45,2.0,4.0,6.0,3.0
2016-02-04 06:20:00,40,21.0,42.0,20.2,41.5,22.1,44.09,19.92666667,41.59,18.78,56.44444444,2.0,93.35,18.5,38.09,21.5,48.65722222,18.35666667,48.26,2.93,764.5333333,91.33333333,4.0,36.33333333,1.6,2.0,4.0,6.0,3.0
2016-02-04 06:30:00,50,21.0,42.0,20.2,41.5,22.1,44.09,19.89,41.59,18.78,56.405,2.126666667,93.56333333,18.49388889,38.085,21.5,48.59,18.29,48.2,3.05,764.4,91.5,4.0,34.5,1.75,2.0,4.0,6.0,3.0
2016-02-04 06:50:00,30,20.89,42.0,20.1,41.56,22.1,44.09,19.89,41.7,18.725,56.275,2.4,93.8,18.40222222,38.09611111,21.45111111,48.57444444,18.29,48.29,3.28,764.1333333,91.83333333,4.0,30.83333333,2.05,2.0,4.0,6.0,3.0
2016-02-04 08:20:00,80,20.79,43.46333333,20.0,42.345,21.745,43.27,20.1,42.29,18.7,56.0,3.56,95.0,18.39,38.28,21.16111111,47.535,18.32333333,47.73,4.0,763.1333333,93.0,6.0,47.66666667,2.97,2.0,4.0,8.0,3.0
2016-02-04 10:00:00,50,20.79,44.86333333,19.85666667,42.63333333,21.39,42.43333333,20.6,41.4,18.6,54.31166667,4.69,96.4,18.24,37.52,20.79,45.19666667,18.29,46.13333333,4.5,761.7,96.0,8.0,56.0,3.9,2.0,4.0,10.0,3.0
2016-02-04 10:10:00,40,20.79,44.65666667,19.85666667,42.63333333,21.39,42.41111111,20.53333333,41.32666667,18.6,54.13777778,4.69,96.4,18.22,37.52,20.76,45.025,18.29,45.93333333,4.6,761.6666667000001,96.0,7.833333333,56.16666667,4.0,2.0,4.0,10.0,3.0
2016-02-04 10:20:00,50,20.79,44.46666667,19.79,42.56,21.37333333,42.37555556,20.5,41.29,18.6,53.99333333,4.833333333,96.53,18.2,37.5,20.705,44.93277778,18.29,45.76,4.7,761.6333333,96.0,7.666666667,56.33333333,4.1,2.0,4.0,10.0,3.0
2016-02-04 15:30:00,70,22.0,45.32666667,21.6,43.56333333,22.39,43.62666667,20.39,45.43,18.57222222,53.85722222,9.823333333,99.26333333,18.39,41.9,20.2,47.29,18.35666667,47.9,9.8,761.9,88.5,6.0,40.0,8.0,2.0,4.0,15.0,3.0
2016-02-04 15:50:00,90,22.1,45.86333333,21.82333333,43.46333333,22.39,43.68833333,20.39,45.43333333,18.59444444,53.97611111,10.0,99.22666667,18.39,41.98888889,20.225,48.21333333,18.39,47.9,10.0,762.0333333,86.83333333,6.666666667,40.0,7.93,2.0,4.0,15.0,3.0
2016-02-04 16:00:00,90,22.2,46.19333333,21.89,43.59,22.39,43.79,20.39,45.32666667,18.6,54.145,10.0,99.02666667,18.39,41.98888889,20.31277778,49.10388889,18.39,47.9,10.1,762.1,86.0,7.0,40.0,7.9,2.0,4.0,16.0,3.0
2016-02-04 16:10:00,100,22.26,45.86,22.0,43.46666667,22.37888889,43.79,20.39,45.32666667,18.6,54.255,10.06666667,98.63333333,18.39,42.0,20.50444444,49.72722222,18.39,47.9,10.1,762.1666667000001,86.16666667,6.666666667,40.0,7.88,2.0,4.0,16.0,3.0
2016-02-04 16:20:00,90,22.32333333,45.52666667,22.06666667,43.46666667,22.29555556,43.79,20.39,45.26,18.6,54.36944444,10.1,97.86666667,18.39,42.0,20.60555556,50.28611111,18.39,47.9,10.0,762.2333332999999,86.33333333,6.333333333,40.0,7.87,2.0,4.0,16.0,3.0
2016-02-04 16:30:00,100,22.39,45.32666667,22.1,43.4,22.29,43.81444444,20.39,45.2,18.6,54.42222222,10.03333333,97.32666667,18.39,42.0,20.725,50.635,18.39,47.82666667,9.95,762.3,86.5,6.0,40.0,7.85,2.0,4.0,16.0,3.0
2016-02-04 16:40:00,100,22.39,44.99,22.1,43.13333333,22.29,43.88166667,20.39,45.26666667,18.6,54.42222222,10.0,95.79333333,18.39,42.0,20.80666667,50.86388889,18.39,47.79,9.9,762.3666667,86.66666667,5.666666667,40.0,7.83,2.0,4.0,16.0,3.0
2016-02-04 16:50:00,120,22.39,44.79,22.13333333,42.96666667,22.29,43.845,20.39,45.52666667,18.6,54.39388889,10.0,94.53333333,18.39,42.0,20.92055556,51.035,18.39,47.79,9.85,762.4333333,86.83333333,5.333333333,40.0,7.82,2.0,4.0,16.0,3.0
2016-02-04 17:00:00,120,22.5,44.63333333,22.2,42.9,22.29555556,43.715,20.39,45.73,18.6,54.32666667,10.0,92.06333333,18.39,41.93888889,21.03888889,50.96111111,18.39,47.79,9.8,762.5,87.0,5.0,40.0,7.8,2.0,4.0,17.0,3.0
2016-02-04 17:20:00,110,22.6,44.26,22.2,42.79,22.37888889,43.59722222,20.39,45.95,18.61666667,54.245,9.963333333,89.45666667,18.39,41.9,21.18833333,50.50444444,18.39,47.7,9.7,762.6666667000001,87.33333333,5.0,40.0,7.73,2.0,4.0,17.0,3.0
2016-02-04 17:30:00,100,22.6,44.095,22.2,42.7,22.37888889,43.51,20.39,46.03,18.60555556,54.205,9.89,88.99666667,18.39,41.9,21.28,50.36944444,18.32333333,47.7,9.65,762.75,87.5,5.0,40.0,7.7,2.0,4.0,17.0,3.0
2016-02-04 17:40:00,100,22.6,44.0,22.2,42.7,22.37888889,43.5,20.46333333,46.16333333,18.62777778,54.225,9.89,89.43,18.39,41.9,21.32888889,50.16722222,18.39,47.59,9.6,762.8333332999999,87.66666667,5.0,40.0,7.67,2.0,4.0,17.0,3.0
2016-02-04 17:50:00,80,22.6,43.86333333,22.2,42.66333333,22.39,43.48888889,20.42666667,46.12666667,18.64444444,54.235,9.8225,89.165,18.39,41.9,21.39,50.01888889,18.39,47.59,9.55,762.9166667000001,87.83333333,5.0,40.0,7.63,2.0,4.0,17.0,3.0
2016-02-04 18:00:00,110,22.66666667,43.79,22.2225,42.59,22.39,43.42777778,20.5,46.2,18.65555556,54.2,9.86,88.92333333,18.39,41.9,21.39,49.90555556,18.35666667,47.59,9.5,763.0,88.0,5.0,40.0,7.6,2.0,4.0,18.0,3.0
2016-02-04 18:10:00,90,22.7,43.7,22.29,42.59,22.39,43.38777778,20.5,46.23,18.63333333,54.17555556,9.83,89.1,18.39,41.9,21.42055556,49.92777778,18.35666667,47.53,9.35,763.1166667,88.0,4.833333333,40.0,7.45,2.0,4.0,18.0,3.0
2016-02-05 04:10:00,30,21.7,44.9,20.82333333,44.32666667,22.30666667,44.9,20.29,46.16333333,18.89,65.95555556,8.8,98.5,18.5,42.09,21.0,55.12055556,18.5,50.2,8.55,764.4833332999999,97.83333333,4.0,52.66666667,8.22,2.0,5.0,4.0,4.0
2016-02-05 04:20:00,20,21.6,44.9,20.79,44.32666667,22.37888889,44.9,20.29,46.2,18.85666667,65.72055556,8.89,98.59,18.5,42.18166667,21.0,55.13888889,18.5,50.2,8.6,764.4666667,97.66666667,4.0,54.33333333,8.23,2.0,5.0,4.0,4.0
2016-02-05 04:30:00,40,21.6,44.96666667,20.79,44.4,22.39,44.9,20.23,46.12666667,18.85666667,65.59777778,8.89,98.59,18.5,42.2,21.0,55.145,18.5,50.23,8.65,764.45,97.5,4.0,56.0,8.25,2.0,5.0,4.0,4.0
2016-02-05 05:20:00,50,21.5,45.12666667,20.7,44.62666667,22.39,44.79611111,20.1,46.23,18.79,65.045,9.1,98.69,18.5,42.35722222,20.98777778,54.83277778,18.5,50.4,8.8,764.2333332999999,97.0,4.0,55.0,8.3,2.0,5.0,5.0,4.0
2016-02-05 05:30:00,50,21.5,45.2,20.7,44.7,22.39,44.83277778,20.16666667,46.29,18.79,64.96111111,9.1,98.665,18.5,42.4,20.98777778,54.79,18.5,50.46666667,8.8,764.15,97.0,4.0,52.0,8.3,2.0,5.0,5.0,4.0
2016-02-05 05:40:00,50,21.5,45.23,20.7,44.7,22.39,44.83277778,20.1,46.29,18.79,64.9,9.1,98.59,18.5,42.4,20.98166667,54.715,18.5,50.5,8.8,764.0666667,97.0,4.0,49.0,8.3,2.0,5.0,5.0,4.0
2016-02-05 05:50:00,40,21.42666667,45.23,20.63333333,44.62666667,22.39,44.92222222,20.1,46.29,18.79,64.84277778,9.19,98.59,18.5,42.43333333,20.89,54.7,18.5,50.5,8.8,763.9833332999999,97.0,4.0,46.0,8.3,2.0,5.0,5.0,4.0
2016-02-05 06:00:00,50,21.46333333,45.26,20.6,44.7,22.39,44.9,20.1,46.29,18.79,64.71444444,9.13,98.59,18.5,42.46111111,20.89,54.68777778,18.5,50.59,8.8,763.9,97.0,4.0,43.0,8.3,2.0,5.0,6.0,4.0
2016-02-05 06:10:00,40,21.39,45.26,20.6,44.7,22.43277778,44.93888889,20.075,46.345,18.785,64.67333333,9.19,98.59,18.5,42.48888889,20.89,54.71277778,18.5,50.59,8.78,763.85,97.33333333,4.0,40.83333333,8.33,2.0,5.0,6.0,4.0
2016-02-05 06:20:00,40,21.39,45.29,20.6,44.79,22.40222222,44.91111111,20.06666667,46.36333333,18.76,64.575,9.19,98.59,18.5,42.5,20.89,54.72,18.6,50.59,8.77,763.8,97.66666667,4.0,38.66666667,8.37,2.0,5.0,6.0,4.0
2016-02-05 06:30:00,40,21.39,45.29,20.6,44.79,22.42666667,44.97055556,20.06666667,46.4,18.715,64.49333333,9.1,98.59,18.5,42.525,20.89,54.78,18.6,50.59,8.75,763.75,98.0,4.0,36.5,8.4,2.0,5.0,6.0,4.0
